csn,Scenario,Choice_,RECRE,PRICE,CF,CF_car,CF_stay,CF_pt,CF_age,CF_male,CF_income,CF_child,CF_bike,BIKELANE,BIKESEP,DIST6,DIST3,FREQ_HIGHER,FREQ_HIGHEST,UNGUARDED,GUARDED,ID_1
526,1,1,3,4,1,1,0,4,20,1,1,2,1,0,0,1,0,1,0,0,1,50
526,2,0,2,6,1,1,0,4,20,1,1,2,1,1,0,0,0,0,1,0,0,50
526,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
527,1,0,2,2,1,1,0,4,20,1,1,2,1,0,1,0,1,1,0,0,1,50
527,2,0,3,2,1,1,0,4,20,1,1,2,1,0,1,0,0,0,0,0,0,50
527,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
528,1,0,3,4,1,1,0,4,20,1,1,2,1,1,0,0,1,0,1,1,0,50
528,2,0,2,1,1,1,0,4,20,1,1,2,1,0,1,1,0,0,0,0,0,50
528,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
529,1,0,2,6,1,1,0,4,20,1,1,2,1,0,1,0,0,0,1,1,0,50
529,2,0,3,4,1,1,0,4,20,1,1,2,1,0,1,0,1,1,0,1,0,50
529,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
530,1,0,1,1,1,1,0,4,20,1,1,2,1,1,0,1,0,0,1,1,0,50
530,2,1,1,3,1,1,0,4,20,1,1,2,1,0,0,0,1,0,1,1,0,50
530,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
531,1,0,2,6,1,1,0,4,20,1,1,2,1,0,0,1,0,0,0,0,0,50
531,2,0,3,2,1,1,0,4,20,1,1,2,1,0,0,0,0,0,1,1,0,50
531,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
532,1,1,1,5,1,0,1,5,30,0,1,2,1,1,0,0,1,0,0,0,0,51
532,2,0,1,5,1,0,1,5,30,0,1,2,1,0,0,1,0,0,0,0,1,51
532,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
533,1,1,3,3,1,0,1,5,30,0,1,2,1,0,0,0,0,0,0,0,0,51
533,2,0,2,1,1,0,1,5,30,0,1,2,1,1,0,1,0,1,0,0,1,51
533,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
534,1,1,1,5,1,0,1,5,30,0,1,2,1,0,1,0,0,1,0,0,1,51
534,2,0,1,3,1,0,1,5,30,0,1,2,1,1,0,0,1,1,0,0,1,51
534,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
535,1,1,3,4,1,0,1,5,30,0,1,2,1,0,0,1,0,1,0,0,1,51
535,2,0,2,6,1,0,1,5,30,0,1,2,1,1,0,0,0,0,1,0,0,51
535,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
536,1,1,2,2,1,0,1,5,30,0,1,2,1,0,1,0,1,1,0,0,1,51
536,2,0,3,2,1,0,1,5,30,0,1,2,1,0,1,0,0,0,0,0,0,51
536,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
537,1,1,3,4,1,0,1,5,30,0,1,2,1,1,0,0,1,0,1,1,0,51
537,2,0,2,1,1,0,1,5,30,0,1,2,1,0,1,1,0,0,0,0,0,51
537,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
538,1,0,2,6,1,0,1,5,30,0,1,2,1,0,1,0,0,0,1,1,0,51
538,2,1,3,4,1,0,1,5,30,0,1,2,1,0,1,0,1,1,0,1,0,51
538,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
539,1,0,1,1,1,0,1,5,30,0,1,2,1,1,0,1,0,0,1,1,0,51
539,2,1,1,3,1,0,1,5,30,0,1,2,1,0,0,0,1,0,1,1,0,51
539,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
540,1,0,2,6,1,0,1,5,30,0,1,2,1,0,0,1,0,0,0,0,0,51
540,2,1,3,2,1,0,1,5,30,0,1,2,1,0,0,0,0,0,1,1,0,51
540,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
541,1,0,1,5,1,1,0,5,25,0,1,2,1,1,0,0,1,0,0,0,0,52
541,2,1,1,5,1,1,0,5,25,0,1,2,1,0,0,1,0,0,0,0,1,52
541,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
542,1,0,3,3,1,1,0,5,25,0,1,2,1,0,0,0,0,0,0,0,0,52
542,2,1,2,1,1,1,0,5,25,0,1,2,1,1,0,1,0,1,0,0,1,52
542,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
543,1,0,1,5,1,1,0,5,25,0,1,2,1,0,1,0,0,1,0,0,1,52
543,2,1,1,3,1,1,0,5,25,0,1,2,1,1,0,0,1,1,0,0,1,52
543,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
544,1,0,3,4,1,1,0,5,25,0,1,2,1,0,0,1,0,1,0,0,1,52
544,2,1,2,6,1,1,0,5,25,0,1,2,1,1,0,0,0,0,1,0,0,52
544,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
545,1,1,2,2,1,1,0,5,25,0,1,2,1,0,1,0,1,1,0,0,1,52
545,2,0,3,2,1,1,0,5,25,0,1,2,1,0,1,0,0,0,0,0,0,52
545,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
546,1,1,3,4,1,1,0,5,25,0,1,2,1,1,0,0,1,0,1,1,0,52
546,2,0,2,1,1,1,0,5,25,0,1,2,1,0,1,1,0,0,0,0,0,52
546,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
547,1,0,2,6,1,1,0,5,25,0,1,2,1,0,1,0,0,0,1,1,0,52
547,2,1,3,4,1,1,0,5,25,0,1,2,1,0,1,0,1,1,0,1,0,52
547,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
548,1,1,1,1,1,1,0,5,25,0,1,2,1,1,0,1,0,0,1,1,0,52
548,2,0,1,3,1,1,0,5,25,0,1,2,1,0,0,0,1,0,1,1,0,52
548,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
549,1,0,2,6,1,1,0,5,25,0,1,2,1,0,0,1,0,0,0,0,0,52
549,2,1,3,2,1,1,0,5,25,0,1,2,1,0,0,0,0,0,1,1,0,52
549,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
550,1,0,2,5,1,0,0,5,24,0,2,1,1,1,0,1,0,0,0,0,1,53
550,2,1,2,1,1,0,0,5,24,0,2,1,1,0,0,0,1,1,0,0,0,53
550,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
551,1,0,2,5,1,0,0,5,24,0,2,1,1,0,0,0,0,0,0,1,0,53
551,2,1,1,3,1,0,0,5,24,0,2,1,1,0,1,1,0,0,1,0,0,53
551,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
552,1,1,1,3,1,0,0,5,24,0,2,1,1,1,0,0,0,1,0,0,0,53
552,2,0,2,5,1,0,0,5,24,0,2,1,1,0,1,0,1,0,1,0,0,53
552,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
553,1,0,1,4,1,0,0,5,24,0,2,1,1,0,0,0,0,1,0,1,0,53
553,2,1,3,2,1,0,0,5,24,0,2,1,1,1,0,1,0,0,0,1,0,53
553,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
554,1,1,1,4,1,0,0,5,24,0,2,1,1,0,1,0,1,1,0,0,0,53
554,2,0,2,1,1,0,0,5,24,0,2,1,1,0,0,0,0,1,0,1,0,53
554,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
555,1,1,3,2,1,0,0,5,24,0,2,1,1,0,0,0,1,0,1,0,1,53
555,2,0,3,6,1,0,0,5,24,0,2,1,1,0,0,1,0,1,0,1,0,53
555,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
556,1,0,3,6,1,0,0,5,24,0,2,1,1,0,1,0,1,0,1,0,0,53
556,2,1,1,3,1,0,0,5,24,0,2,1,1,0,1,0,0,0,1,0,1,53
556,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
557,1,0,3,6,1,0,0,5,24,0,2,1,1,1,0,1,0,0,1,0,1,53
557,2,1,3,2,1,0,0,5,24,0,2,1,1,1,0,0,1,0,0,0,1,53
557,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
558,1,1,2,1,1,0,0,5,24,0,2,1,1,0,1,1,0,0,0,1,0,53
558,2,0,1,4,1,0,0,5,24,0,2,1,1,1,0,0,0,0,0,0,1,53
558,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
559,1,1,3,5,1,0,1,4,26,1,2,1,1,0,1,0,1,0,0,1,0,54
559,2,0,2,5,1,0,1,4,26,1,2,1,1,1,0,0,1,0,1,1,0,54
559,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
560,1,0,1,3,1,0,1,4,26,1,2,1,1,0,1,1,0,0,0,0,1,54
560,2,1,2,3,1,0,1,4,26,1,2,1,1,0,1,1,0,0,0,1,0,54
560,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
561,1,1,3,2,1,0,1,4,26,1,2,1,1,0,0,1,0,1,0,0,0,54
561,2,0,1,4,1,0,1,4,26,1,2,1,1,0,1,0,1,0,0,1,0,54
561,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
562,1,1,2,4,1,0,1,4,26,1,2,1,1,1,0,1,0,1,0,0,0,54
562,2,0,3,6,1,0,1,4,26,1,2,1,1,0,1,1,0,1,0,0,1,54
562,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
563,1,1,3,2,1,0,1,4,26,1,2,1,1,1,0,0,0,1,0,1,0,54
563,2,0,3,1,1,0,1,4,26,1,2,1,1,0,0,0,0,0,1,0,1,54
563,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
564,1,1,2,1,1,0,1,4,26,1,2,1,1,0,1,0,0,0,1,0,1,54
564,2,0,2,5,1,0,1,4,26,1,2,1,1,0,0,1,0,0,1,0,1,54
564,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
565,1,0,1,6,1,0,1,4,26,1,2,1,1,0,0,0,0,0,1,0,1,54
565,2,1,1,4,1,0,1,4,26,1,2,1,1,0,0,0,0,0,0,0,0,54
565,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
566,1,0,2,1,1,0,1,4,26,1,2,1,1,0,0,0,1,0,1,0,0,54
566,2,1,1,2,1,0,1,4,26,1,2,1,1,1,0,0,1,1,0,0,0,54
566,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
567,1,0,1,3,1,0,1,4,26,1,2,1,1,1,0,0,1,0,0,1,0,54
567,2,1,3,6,1,0,1,4,26,1,2,1,1,1,0,0,0,1,0,0,0,54
567,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
568,1,1,2,3,1,1,1,2,29,1,2,2,1,1,0,0,1,1,0,0,1,55
568,2,0,1,4,1,1,1,2,29,1,2,2,1,1,0,1,0,0,1,1,0,55
568,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
569,1,1,3,6,1,1,1,2,29,1,2,2,1,0,1,1,0,1,0,1,0,55
569,2,0,1,5,1,1,1,2,29,1,2,2,1,0,0,1,0,1,0,0,0,55
569,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
570,1,0,2,3,1,1,1,2,29,1,2,2,1,0,0,0,1,1,0,1,0,55
570,2,1,2,3,1,1,1,2,29,1,2,2,1,0,0,0,1,0,0,0,1,55
570,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
571,1,1,1,2,1,1,1,2,29,1,2,2,1,0,0,1,0,0,1,1,0,55
571,2,0,2,5,1,1,1,2,29,1,2,2,1,0,1,0,0,1,0,0,1,55
571,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
572,1,1,2,5,1,1,1,2,29,1,2,2,1,1,0,0,0,0,1,0,0,55
572,2,0,2,6,1,1,1,2,29,1,2,2,1,1,0,0,0,0,0,1,0,55
572,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
573,1,0,1,2,1,1,1,2,29,1,2,2,1,0,1,1,0,0,1,0,0,55
573,2,1,3,1,1,1,1,2,29,1,2,2,1,1,0,1,0,0,1,0,0,55
573,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
574,1,1,3,1,1,1,1,2,29,1,2,2,1,0,1,0,0,0,0,0,0,55
574,2,0,3,6,1,1,1,2,29,1,2,2,1,0,0,0,1,0,0,0,0,55
574,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
575,1,0,1,4,1,1,1,2,29,1,2,2,1,0,0,0,1,0,0,0,1,55
575,2,1,3,4,1,1,1,2,29,1,2,2,1,0,1,0,1,0,1,0,1,55
575,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
576,1,1,3,1,1,1,1,2,29,1,2,2,1,1,0,0,0,0,0,0,1,55
576,2,0,1,2,1,1,1,2,29,1,2,2,1,0,1,0,0,1,0,1,0,55
576,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
577,1,0,2,5,1,0,0,4,29,1,2,2,1,1,0,1,0,0,0,0,1,56
577,2,1,2,1,1,0,0,4,29,1,2,2,1,0,0,0,1,1,0,0,0,56
577,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
578,1,0,2,5,1,0,0,4,29,1,2,2,1,0,0,0,0,0,0,1,0,56
578,2,1,1,3,1,0,0,4,29,1,2,2,1,0,1,1,0,0,1,0,0,56
578,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
579,1,0,1,3,1,0,0,4,29,1,2,2,1,1,0,0,0,1,0,0,0,56
579,2,1,2,5,1,0,0,4,29,1,2,2,1,0,1,0,1,0,1,0,0,56
579,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
580,1,0,1,4,1,0,0,4,29,1,2,2,1,0,0,0,0,1,0,1,0,56
580,2,1,3,2,1,0,0,4,29,1,2,2,1,1,0,1,0,0,0,1,0,56
580,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
581,1,1,1,4,1,0,0,4,29,1,2,2,1,0,1,0,1,1,0,0,0,56
581,2,0,2,1,1,0,0,4,29,1,2,2,1,0,0,0,0,1,0,1,0,56
581,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
582,1,1,3,2,1,0,0,4,29,1,2,2,1,0,0,0,1,0,1,0,1,56
582,2,0,3,6,1,0,0,4,29,1,2,2,1,0,0,1,0,1,0,1,0,56
582,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
583,1,0,3,6,1,0,0,4,29,1,2,2,1,0,1,0,1,0,1,0,0,56
583,2,1,1,3,1,0,0,4,29,1,2,2,1,0,1,0,0,0,1,0,1,56
583,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
584,1,0,3,6,1,0,0,4,29,1,2,2,1,1,0,1,0,0,1,0,1,56
584,2,1,3,2,1,0,0,4,29,1,2,2,1,1,0,0,1,0,0,0,1,56
584,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
585,1,1,2,1,1,0,0,4,29,1,2,2,1,0,1,1,0,0,0,1,0,56
585,2,0,1,4,1,0,0,4,29,1,2,2,1,1,0,0,0,0,0,0,1,56
585,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
586,1,1,2,3,1,0,1,5,22,1,1,1,1,1,0,0,1,1,0,0,1,57
586,2,0,1,4,1,0,1,5,22,1,1,1,1,1,0,1,0,0,1,1,0,57
586,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
587,1,0,3,6,1,0,1,5,22,1,1,1,1,0,1,1,0,1,0,1,0,57
587,2,1,1,5,1,0,1,5,22,1,1,1,1,0,0,1,0,1,0,0,0,57
587,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
588,1,0,2,3,1,0,1,5,22,1,1,1,1,0,0,0,1,1,0,1,0,57
588,2,1,2,3,1,0,1,5,22,1,1,1,1,0,0,0,1,0,0,0,1,57
588,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
589,1,0,1,2,1,0,1,5,22,1,1,1,1,0,0,1,0,0,1,1,0,57
589,2,1,2,5,1,0,1,5,22,1,1,1,1,0,1,0,0,1,0,0,1,57
589,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
590,1,0,2,5,1,0,1,5,22,1,1,1,1,1,0,0,0,0,1,0,0,57
590,2,1,2,6,1,0,1,5,22,1,1,1,1,1,0,0,0,0,0,1,0,57
590,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
591,1,1,1,2,1,0,1,5,22,1,1,1,1,0,1,1,0,0,1,0,0,57
591,2,0,3,1,1,0,1,5,22,1,1,1,1,1,0,1,0,0,1,0,0,57
591,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
592,1,0,3,1,1,0,1,5,22,1,1,1,1,0,1,0,0,0,0,0,0,57
592,2,1,3,6,1,0,1,5,22,1,1,1,1,0,0,0,1,0,0,0,0,57
592,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
593,1,1,1,4,1,0,1,5,22,1,1,1,1,0,0,0,1,0,0,0,1,57
593,2,0,3,4,1,0,1,5,22,1,1,1,1,0,1,0,1,0,1,0,1,57
593,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
594,1,0,3,1,1,0,1,5,22,1,1,1,1,1,0,0,0,0,0,0,1,57
594,2,1,1,2,1,0,1,5,22,1,1,1,1,0,1,0,0,1,0,1,0,57
594,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
595,1,0,3,5,1,0,1,5,34,1,2,1,0,0,1,0,1,0,0,1,0,58
595,2,1,2,5,1,0,1,5,34,1,2,1,0,1,0,0,1,0,1,1,0,58
595,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
596,1,0,1,3,1,0,1,5,34,1,2,1,0,0,1,1,0,0,0,0,1,58
596,2,1,2,3,1,0,1,5,34,1,2,1,0,0,1,1,0,0,0,1,0,58
596,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
597,1,1,3,2,1,0,1,5,34,1,2,1,0,0,0,1,0,1,0,0,0,58
597,2,0,1,4,1,0,1,5,34,1,2,1,0,0,1,0,1,0,0,1,0,58
597,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
598,1,0,2,4,1,0,1,5,34,1,2,1,0,1,0,1,0,1,0,0,0,58
598,2,1,3,6,1,0,1,5,34,1,2,1,0,0,1,1,0,1,0,0,1,58
598,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
599,1,0,3,2,1,0,1,5,34,1,2,1,0,1,0,0,0,1,0,1,0,58
599,2,1,3,1,1,0,1,5,34,1,2,1,0,0,0,0,0,0,1,0,1,58
599,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
600,1,0,2,1,1,0,1,5,34,1,2,1,0,0,1,0,0,0,1,0,1,58
600,2,1,2,5,1,0,1,5,34,1,2,1,0,0,0,1,0,0,1,0,1,58
600,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
601,1,1,1,6,1,0,1,5,34,1,2,1,0,0,0,0,0,0,1,0,1,58
601,2,0,1,4,1,0,1,5,34,1,2,1,0,0,0,0,0,0,0,0,0,58
601,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
602,1,1,2,1,1,0,1,5,34,1,2,1,0,0,0,0,1,0,1,0,0,58
602,2,0,1,2,1,0,1,5,34,1,2,1,0,1,0,0,1,1,0,0,0,58
602,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
603,1,0,1,3,1,0,1,5,34,1,2,1,0,1,0,0,1,0,0,1,0,58
603,2,1,3,6,1,0,1,5,34,1,2,1,0,1,0,0,0,1,0,0,0,58
603,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
604,1,0,3,5,1,1,0,5,22,0,1,1,1,0,1,0,1,0,0,1,0,59
604,2,1,2,5,1,1,0,5,22,0,1,1,1,1,0,0,1,0,1,1,0,59
604,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
605,1,0,1,3,1,1,0,5,22,0,1,1,1,0,1,1,0,0,0,0,1,59
605,2,1,2,3,1,1,0,5,22,0,1,1,1,0,1,1,0,0,0,1,0,59
605,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
606,1,1,3,2,1,1,0,5,22,0,1,1,1,0,0,1,0,1,0,0,0,59
606,2,0,1,4,1,1,0,5,22,0,1,1,1,0,1,0,1,0,0,1,0,59
606,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
607,1,1,2,4,1,1,0,5,22,0,1,1,1,1,0,1,0,1,0,0,0,59
607,2,0,3,6,1,1,0,5,22,0,1,1,1,0,1,1,0,1,0,0,1,59
607,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
608,1,1,3,2,1,1,0,5,22,0,1,1,1,1,0,0,0,1,0,1,0,59
608,2,0,3,1,1,1,0,5,22,0,1,1,1,0,0,0,0,0,1,0,1,59
608,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
609,1,1,2,1,1,1,0,5,22,0,1,1,1,0,1,0,0,0,1,0,1,59
609,2,0,2,5,1,1,0,5,22,0,1,1,1,0,0,1,0,0,1,0,1,59
609,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
610,1,0,1,6,1,1,0,5,22,0,1,1,1,0,0,0,0,0,1,0,1,59
610,2,1,1,4,1,1,0,5,22,0,1,1,1,0,0,0,0,0,0,0,0,59
610,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
611,1,0,2,1,1,1,0,5,22,0,1,1,1,0,0,0,1,0,1,0,0,59
611,2,1,1,2,1,1,0,5,22,0,1,1,1,1,0,0,1,1,0,0,0,59
611,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
612,1,1,1,3,1,1,0,5,22,0,1,1,1,1,0,0,1,0,0,1,0,59
612,2,0,3,6,1,1,0,5,22,0,1,1,1,1,0,0,0,1,0,0,0,59
612,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
622,1,1,1,5,1,1,0,5,25,0,2,2,1,1,0,0,1,0,0,0,0,60
622,2,0,1,5,1,1,0,5,25,0,2,2,1,0,0,1,0,0,0,0,1,60
622,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
623,1,0,3,3,1,1,0,5,25,0,2,2,1,0,0,0,0,0,0,0,0,60
623,2,1,2,1,1,1,0,5,25,0,2,2,1,1,0,1,0,1,0,0,1,60
623,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
624,1,0,1,5,1,1,0,5,25,0,2,2,1,0,1,0,0,1,0,0,1,60
624,2,1,1,3,1,1,0,5,25,0,2,2,1,1,0,0,1,1,0,0,1,60
624,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
625,1,1,3,4,1,1,0,5,25,0,2,2,1,0,0,1,0,1,0,0,1,60
625,2,0,2,6,1,1,0,5,25,0,2,2,1,1,0,0,0,0,1,0,0,60
625,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
626,1,1,2,2,1,1,0,5,25,0,2,2,1,0,1,0,1,1,0,0,1,60
626,2,0,3,2,1,1,0,5,25,0,2,2,1,0,1,0,0,0,0,0,0,60
626,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
627,1,1,3,4,1,1,0,5,25,0,2,2,1,1,0,0,1,0,1,1,0,60
627,2,0,2,1,1,1,0,5,25,0,2,2,1,0,1,1,0,0,0,0,0,60
627,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
628,1,0,2,6,1,1,0,5,25,0,2,2,1,0,1,0,0,0,1,1,0,60
628,2,1,3,4,1,1,0,5,25,0,2,2,1,0,1,0,1,1,0,1,0,60
628,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
629,1,1,1,1,1,1,0,5,25,0,2,2,1,1,0,1,0,0,1,1,0,60
629,2,0,1,3,1,1,0,5,25,0,2,2,1,0,0,0,1,0,1,1,0,60
629,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
630,1,0,2,6,1,1,0,5,25,0,2,2,1,0,0,1,0,0,0,0,0,60
630,2,1,3,2,1,1,0,5,25,0,2,2,1,0,0,0,0,0,1,1,0,60
630,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
631,1,0,2,5,1,1,1,5,26,0,2,2,1,1,0,1,0,0,0,0,1,61
631,2,0,2,1,1,1,1,5,26,0,2,2,1,0,0,0,1,1,0,0,0,61
631,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
632,1,0,2,5,1,1,1,5,26,0,2,2,1,0,0,0,0,0,0,1,0,61
632,2,0,1,3,1,1,1,5,26,0,2,2,1,0,1,1,0,0,1,0,0,61
632,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
633,1,0,1,3,1,1,1,5,26,0,2,2,1,1,0,0,0,1,0,0,0,61
633,2,0,2,5,1,1,1,5,26,0,2,2,1,0,1,0,1,0,1,0,0,61
633,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
634,1,0,1,4,1,1,1,5,26,0,2,2,1,0,0,0,0,1,0,1,0,61
634,2,0,3,2,1,1,1,5,26,0,2,2,1,1,0,1,0,0,0,1,0,61
634,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
635,1,0,1,4,1,1,1,5,26,0,2,2,1,0,1,0,1,1,0,0,0,61
